biosample	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN04549826		AAYNDH010000001.1	2958555	2958899	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04549826		AAYNDH010000001.1	2959059	2959589	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia		
SAMN04549826		AAYNDH010000001.1	2967020	2968216	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04549826		AAYNDH010000001.1	2989149	2989934	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04549826		AAYNDH010000001.1	3049132	3051348	+	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.73	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04549826		AAYNDH010000001.1	3480202	3481449	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549826		AAYNDH010000002.1	117336	118136	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04549826		AAYNDH010000002.1	118139	118972	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04549826		AAYNDH010000002.1	121591	122403	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2		
SAMN04549826		AAYNDH010000005.1	510	1286	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04549829		AAYNCP010000001.1	311847	313322	+	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	492	492	100.0	100.0	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04549829		AAYNCP010000001.1	618588	619982	+	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	97.2	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04549829		AAYNCP010000004.1	91016	93727	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.89	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04549829		AAYNCP010000004.1	116490	117680	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04549829		AAYNCP010000004.1	349355	350503	-	blaADC-11	extended-spectrum class C beta-lactamase ADC-11	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211205.1	extended-spectrum class C beta-lactamase ADC-11		
SAMN04549829		AAYNCP010000005.1	29057	30304	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549829		AAYNCP010000006.1	179966	181252	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTX	429	429	100.0	99.77	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04549829		AAYNCP010000007.1	257573	258394	+	blaOXA-69	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021779.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69		
SAMN04549829		AAYNCP010000018.1	83	940	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04549829		AAYNCP010000018.1	5836	6492	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	219	219	100.0	100.0	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase		
SAMN04549829		AAYNCP010000018.1	10344	11540	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	399	399	100.0	100.0	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04549829		AAYNCP010000018.1	12738	13163	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR		
SAMN04549829		AAYNCP010000018.1	13253	13597	+	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	115	116	99.14	99.13	115	CAA70196.1	mercuric transport protein MerT		
SAMN04549829		AAYNCP010000018.1	14383	16065	+	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	561	561	100.0	93.23	561	ACU65296.1	mercury(II) reductase		
SAMN04549829		AAYNCP010000018.1	16086	16448	+	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.0	90.08	121	AAC38221.1	mercury resistance co-regulator MerD		
SAMN04549829		AAYNCP010000018.1	16448	16681	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	78	78	100.0	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE		
SAMN04549829		AAYNCP010000024.1	3	344	-	qacE	quaternary ammonium compound efflux SMR transporter QacE	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	BLASTX	114	115	99.13	100.0	114	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04549829		AAYNCP010000024.1	511	1299	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1		
SAMN04549829		AAYNCP010000024.1	2346	2807	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia		
SAMN04549829		AAYNCP010000033.1	702	1538	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04549829		AAYNCP010000034.1	129	941	+	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
SAMN04549829		AAYNCP010000040.1	2	643	-	blaADC	ADC family extended-spectrum class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDX	214	383	55.87	99.53	214	WP_001211205.1	extended-spectrum class C beta-lactamase ADC-11		
SAMN04549830		AAYNCX010000001.1	87515	88909	+	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	95.91	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04549830		AAYNCX010000001.1	551307	553523	-	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.73	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04549830		AAYNCX010000001.1	612721	613506	-	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04549830		AAYNCX010000001.1	634318	635514	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04549830		AAYNCX010000001.1	642945	643475	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia		
SAMN04549830		AAYNCX010000001.1	643635	643979	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04549830		AAYNCX010000001.1	643976	644812	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04549830		AAYNCX010000002.1	230862	232010	-	blaADC-79	extended-spectrum class C beta-lactamase ADC-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001159760.1	extended-spectrum class C beta-lactamase ADC-79		
SAMN04549830		AAYNCX010000002.1	570932	572407	+	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04549830		AAYNCX010000006.1	104320	105606	+	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04549830		AAYNCX010000007.1	99184	100431	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549830		AAYNCX010000011.1	54998	57709	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04549830		AAYNCX010000011.1	80470	81660	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04549830		AAYNCX010000014.1	23047	23868	+	blaOXA-71	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021785.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71		
SAMN04549830		AAYNCX010000020.1	124	900	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa		
SAMN04549832		AAYNCU010000001.1	620655	621941	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTX	429	429	100.0	99.77	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04549832		AAYNCU010000001.1	868427	869248	-	blaOXA-69	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021779.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69		
SAMN04549832		AAYNCU010000002.1	311847	313322	+	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	492	492	100.0	100.0	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04549832		AAYNCU010000002.1	618588	619982	+	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	465	465	100.0	97.2	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04549832		AAYNCU010000004.1	91295	94006	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.89	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04549832		AAYNCU010000004.1	116769	117959	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04549832		AAYNCU010000004.1	349634	350782	-	blaADC-11	extended-spectrum class C beta-lactamase ADC-11	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211205.1	extended-spectrum class C beta-lactamase ADC-11		
SAMN04549832		AAYNCU010000010.1	28782	30029	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.08	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549832		AAYNCU010000016.1	83	940	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04549832		AAYNCU010000016.1	5836	6492	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	219	219	100.0	100.0	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase		
SAMN04549832		AAYNCU010000016.1	10344	11540	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	399	399	100.0	100.0	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)		
SAMN04549832		AAYNCU010000016.1	12738	13163	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR		
SAMN04549832		AAYNCU010000016.1	13253	13597	+	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	115	116	99.14	99.13	115	CAA70196.1	mercuric transport protein MerT		
SAMN04549832		AAYNCU010000016.1	14383	16065	+	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	561	561	100.0	93.23	561	ACU65296.1	mercury(II) reductase		
SAMN04549832		AAYNCU010000016.1	16086	16448	+	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.0	90.08	121	AAC38221.1	mercury resistance co-regulator MerD		
SAMN04549832		AAYNCU010000016.1	16448	16681	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	78	78	100.0	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE		
SAMN04549832		AAYNCU010000023.1	3	344	-	qacE	quaternary ammonium compound efflux SMR transporter QacE	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	BLASTX	114	115	99.13	100.0	114	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04549832		AAYNCU010000023.1	511	1299	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1		
SAMN04549832		AAYNCU010000023.1	2346	2807	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia		
SAMN04549832		AAYNCU010000032.1	702	1538	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04549832		AAYNCU010000033.1	129	941	+	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
SAMN04549833		AAYNCV010000001.1	987418	988203	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001279073.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04549833		AAYNCV010000001.1	1048017	1050233	+	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.86	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04549833		AAYNCV010000001.1	1072879	1074078	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)		
SAMN04549833		AAYNCV010000001.1	1077454	1078287	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04549833		AAYNCV010000001.1	1078290	1079090	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04549833		AAYNCV010000001.1	1475406	1476653	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549833		AAYNCV010000002.1	137261	138118	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04549833		AAYNCV010000002.1	143898	144710	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
SAMN04549833		AAYNCV010000002.1	146815	147651	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
SAMN04549833		AAYNCV010000002.1	147648	147992	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
SAMN04549833		AAYNCV010000002.1	148159	148947	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1		
SAMN04549833		AAYNCV010000002.1	150532	150993	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia		
SAMN04549833		AAYNCV010000002.1	354095	355381	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	429	429	100.0	100.0	429	ABO11759.2	fosfomycin efflux MFS transporter AbaF		
SAMN04549833		AAYNCV010000002.1	591879	592700	-	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66		
SAMN04549833		AAYNCV010000002.1	869749	871143	-	adeC	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	465	465	100.0	100.0	465	AAL14441.1	multidrug efflux RND transporter AdeABC outer membrane channel subunit AdeC		
SAMN04549833		AAYNCV010000003.1	268473	269948	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	492	492	100.0	98.98	492	ACQ82816.1	multidrug efflux MFS transporter AmvA		
SAMN04549833		AAYNCV010000004.1	199507	200655	-	blaADC-30	extended-spectrum class C beta-lactamase ADC-30	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211218.1	extended-spectrum class C beta-lactamase ADC-30		
SAMN04549833		AAYNCV010000005.1	93166	95877	+	gyrA_S81L	Acinetobacter baumannii quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	904	904	100.0	99.78	904	WP_000116450.1	DNA gyrase subunit A GyrA		
SAMN04549833		AAYNCV010000005.1	118639	119829	+	cxpE	chloramphenicol efflux transporter CxpE	plus	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	397	397	100.0	100.0	397	AKA30736.1	chloramphenicol efflux transporter CxpE		
SAMN04549837		AAYNCS010000001.1	987418	988203	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001279073.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa		
SAMN04549837		AAYNCS010000001.1	1048017	1050233	+	parC_S84L	Acinetobacter baumannii quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	739	739	100.0	99.86	739	WP_000202259.1	DNA topoisomerase IV subunit A ParC		
SAMN04549837		AAYNCS010000001.1	1072879	1074078	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)		
SAMN04549837		AAYNCS010000001.1	1077454	1078287	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id		
SAMN04549837		AAYNCS010000001.1	1078290	1079090	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib		
SAMN04549837		AAYNCS010000001.1	1475406	1476653	-	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	416	416	100.0	98.32	416	ADY84088.1	nickel resistance MFS transporter NreB		
SAMN04549837		AAYNCS010000002.1	137261	138118	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1		
SAMN04549837		AAYNCS010000002.1	143898	144710	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia		
